,id,role_id,alias,title,roleReviewStatistics,growth,industry,salarySuggestion.locationName,salarySuggestion.suggestion.min,salarySuggestion.suggestion.max,salarySuggestion.salary_min,salarySuggestion.salary_max,salarySuggestion.salary_median,salarySuggestion.__typename,roleReviewStatistics.jobSatisfaction,roleReviewStatistics.__typename,growth.value,growth.__typename,salarySuggestion
1387,information-technology-manager,information-technology-manager,information-technology-manager,IT Manager,,,information-communication-technology,Australia,100000.0,160000.0,120000.0,140000.0,132484.0,SalarySuggestion,3.9,RoleReviewStats,17.7,Growth,
1388,integration-developer,integration-developer,integration-developer,Integration Developer,,,information-communication-technology,Australia,105000.0,165000.0,125000.0,145000.0,135000.0,SalarySuggestion,4.3,RoleReviewStats,,,
1389,helpdesk-officer,helpdesk-officer,helpdesk-officer,Helpdesk Officer,,,information-communication-technology,Australia,45000.0,90000.0,60000.0,75000.0,68500.0,SalarySuggestion,5.0,RoleReviewStats,,,
1390,angular-software-developer,angular-software-developer,angular-software-developer,Angular Developer,,,information-communication-technology,Australia,110000.0,140000.0,120000.0,130000.0,124999.0,SalarySuggestion,4.0,RoleReviewStats,27.0,Growth,
1391,drupal-developer,drupal-developer,drupal-developer,Drupal Developer,,,information-communication-technology,Australia,110000.0,155000.0,125000.0,140000.0,125000.0,SalarySuggestion,,,,,
1392,service-desk-manager,service-desk-manager,service-desk-manager,Service Desk Manager,,,information-communication-technology,Australia,85000.0,145000.0,105000.0,125000.0,115000.0,SalarySuggestion,4.0,RoleReviewStats,,,
1393,business-systems-analyst,business-systems-analyst,business-systems-analyst,Business Systems Analyst,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,4.3,RoleReviewStats,12.9,Growth,
1394,systems-analyst,systems-analyst,systems-analyst,Systems Analyst,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,102500.0,SalarySuggestion,4.5,RoleReviewStats,12.9,Growth,
1395,network-consultant,network-consultant,network-consultant,Network Consultant,,,information-communication-technology,Australia,105000.0,165000.0,125000.0,145000.0,136250.0,SalarySuggestion,,,,,
1396,digital-business-analyst,digital-business-analyst,digital-business-analyst,Digital Business Analyst,,,information-communication-technology,Australia,95000.0,155000.0,115000.0,135000.0,125000.0,SalarySuggestion,4.2,RoleReviewStats,,,
1397,backend-developer,backend-developer,backend-developer,Backend Developer,,,information-communication-technology,Australia,90000.0,150000.0,110000.0,130000.0,117500.0,SalarySuggestion,5.0,RoleReviewStats,27.0,Growth,
1398,infrastructure-architect,infrastructure-architect,infrastructure-architect,Infrastructure Architect,,,information-communication-technology,Australia,135000.0,195000.0,155000.0,175000.0,165000.0,SalarySuggestion,2.0,RoleReviewStats,,,
1399,infrastructure-project-manager,infrastructure-project-manager,infrastructure-project-manager,Infrastructure Project Manager,,,information-communication-technology,Australia,110000.0,170000.0,130000.0,150000.0,137950.0,SalarySuggestion,4.0,RoleReviewStats,17.7,Growth,
1400,security-consultant,security-consultant,security-consultant,Security Consultant,,,information-communication-technology,Australia,120000.0,180000.0,140000.0,160000.0,150000.0,SalarySuggestion,5.0,RoleReviewStats,,,
1401,development-team-leader,development-team-leader,development-team-leader,Development Team Leader,,,information-communication-technology,Australia,100000.0,130000.0,110000.0,120000.0,119909.0,SalarySuggestion,4.0,RoleReviewStats,,,
1402,network-administrator,network-administrator,network-administrator,Network Administrator,,,information-communication-technology,Australia,85000.0,115000.0,95000.0,105000.0,100962.0,SalarySuggestion,4.5,RoleReviewStats,,,
1403,problem-manager,problem-manager,problem-manager,Problem Manager,,,information-communication-technology,Australia,80000.0,140000.0,100000.0,120000.0,109600.0,SalarySuggestion,4.0,RoleReviewStats,,,
1404,database-administrator,database-administrator,database-administrator,Database Administrator,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,4.0,RoleReviewStats,38.9,Growth,
1405,chief-technology-officer,chief-technology-officer,chief-technology-officer,Chief Technology Officer,,,information-communication-technology,Australia,160000.0,220000.0,180000.0,200000.0,187500.0,SalarySuggestion,4.4,RoleReviewStats,17.7,Growth,
1406,sitecore-developer,sitecore-developer,sitecore-developer,Sitecore Developer,,,information-communication-technology,Australia,100000.0,160000.0,120000.0,140000.0,132499.0,SalarySuggestion,,,,,
1407,information-technology-support-engineer,information-technology-support-engineer,information-technology-support-engineer,IT Support Engineer,,,information-communication-technology,Australia,65000.0,95000.0,75000.0,85000.0,80000.0,SalarySuggestion,3.5,RoleReviewStats,,,
1408,automation-analyst,automation-analyst,automation-analyst,Automation Analyst,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,107499.0,SalarySuggestion,4.0,RoleReviewStats,,,
1409,data-architect,data-architect,data-architect,Data Architect,,,information-communication-technology,Australia,135000.0,195000.0,155000.0,175000.0,162500.0,SalarySuggestion,3.7,RoleReviewStats,27.0,Growth,
1410,applications-developer,applications-developer,applications-developer,Applications Developer,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,107292.0,SalarySuggestion,3.3,RoleReviewStats,,,
1411,application-architect,application-architect,application-architect,Application Architect,,,information-communication-technology,,,,,,,,,,,,
1412,software-developer,software-developer,software-developer,Software Developer,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,4.1,RoleReviewStats,27.0,Growth,
1413,voice-engineer,voice-engineer,voice-engineer,Voice Engineer,,,information-communication-technology,Australia,85000.0,145000.0,105000.0,125000.0,114999.0,SalarySuggestion,,,,,
1414,tm1-consultant,tm1-consultant,tm1-consultant,TM1 Consultant,,,information-communication-technology,,,,,,,,,,,,
1415,systems-administrator,systems-administrator,systems-administrator,Systems Administrator,,,information-communication-technology,Australia,70000.0,130000.0,90000.0,110000.0,100000.0,SalarySuggestion,4.1,RoleReviewStats,38.9,Growth,
1416,safety-engineer,safety-engineer,safety-engineer,Safety Engineer,,,information-communication-technology,Australia,95000.0,155000.0,115000.0,135000.0,123750.0,SalarySuggestion,4.0,RoleReviewStats,,,
1417,information-technology-consultant,information-technology-consultant,information-technology-consultant,IT Consultant,,,information-communication-technology,Australia,55000.0,115000.0,75000.0,95000.0,85000.0,SalarySuggestion,4.0,RoleReviewStats,,,
1418,full-stack-developer,full-stack-developer,full-stack-developer,Full Stack Developer,,,information-communication-technology,Australia,80000.0,140000.0,100000.0,120000.0,112200.0,SalarySuggestion,3.8,RoleReviewStats,27.0,Growth,
1419,.net-software-developer,.net-software-developer,dot-net-software-developer,.Net Developer,,,information-communication-technology,Australia,90000.0,150000.0,110000.0,130000.0,120000.0,SalarySuggestion,4.0,RoleReviewStats,27.0,Growth,
1420,php-developer,php-developer,php-developer,PHP Developer,,,information-communication-technology,Australia,80000.0,140000.0,100000.0,120000.0,110000.0,SalarySuggestion,4.7,RoleReviewStats,27.0,Growth,
1421,java-developer,java-developer,java-developer,Java Developer,,,information-communication-technology,Australia,110000.0,155000.0,125000.0,140000.0,125000.0,SalarySuggestion,4.6,RoleReviewStats,27.0,Growth,
1422,tester,tester,tester,Tester,,,information-communication-technology,Australia,80000.0,140000.0,100000.0,120000.0,110000.0,SalarySuggestion,4.5,RoleReviewStats,,,
1423,security-specialist,security-specialist,security-specialist,Security Specialist,,,information-communication-technology,Australia,105000.0,165000.0,125000.0,145000.0,137991.0,SalarySuggestion,,,,,
1424,devops-engineer,devops-engineer,devops-engineer,DevOps Engineer,,,information-communication-technology,Australia,100000.0,160000.0,120000.0,140000.0,130000.0,SalarySuggestion,4.3,RoleReviewStats,27.0,Growth,
1425,information-security-analyst,information-security-analyst,information-security-analyst,Information Security Analyst,,,information-communication-technology,Australia,90000.0,150000.0,110000.0,130000.0,120000.0,SalarySuggestion,4.0,RoleReviewStats,38.9,Growth,
1426,presales-engineer,presales-engineer,presales-engineer,Presales Engineer,,,information-communication-technology,,,,,,,,2.5,RoleReviewStats,,,
1427,business-analyst,business-analyst,business-analyst,Business Analyst,,,information-communication-technology,Australia,80000.0,140000.0,100000.0,120000.0,111000.0,SalarySuggestion,4.2,RoleReviewStats,23.2,Growth,
1428,support-technician,support-technician,support-technician,Support Technician,,,information-communication-technology,Australia,55000.0,100000.0,70000.0,85000.0,72500.0,SalarySuggestion,2.5,RoleReviewStats,17.4,Growth,
1429,service-desk-consultant,service-desk-consultant,service-desk-consultant,Service Desk Consultant,,,information-communication-technology,Australia,45000.0,105000.0,65000.0,85000.0,67500.0,SalarySuggestion,5.0,RoleReviewStats,,,
1430,cloud-developer,cloud-developer,cloud-developer,Cloud Developer,,,information-communication-technology,Australia,85000.0,145000.0,105000.0,125000.0,112500.0,SalarySuggestion,,,,,
1431,android-developer,android-developer,android-developer,Android Developer,,,information-communication-technology,Australia,105000.0,165000.0,125000.0,145000.0,135000.0,SalarySuggestion,4.7,RoleReviewStats,,,
1432,information-technology-support-officer,information-technology-support-officer,information-technology-support-officer,IT Support Officer,,,information-communication-technology,Australia,60000.0,90000.0,70000.0,80000.0,74790.0,SalarySuggestion,4.1,RoleReviewStats,24.6,Growth,
1433,python-developer,python-developer,python-developer,Python Developer,,,information-communication-technology,Australia,130000.0,190000.0,150000.0,170000.0,158750.0,SalarySuggestion,,,,,
1434,security-engineer,security-engineer,security-engineer,Security Engineer,,,information-communication-technology,Australia,115000.0,175000.0,135000.0,155000.0,145000.0,SalarySuggestion,5.0,RoleReviewStats,,,
1435,salesforce-developer,salesforce-developer,salesforce-developer,Salesforce Developer,,,information-communication-technology,Australia,110000.0,170000.0,130000.0,150000.0,139500.0,SalarySuggestion,4.6,RoleReviewStats,27.0,Growth,
1436,functional-analyst,functional-analyst,functional-analyst,Functional Analyst,,,information-communication-technology,Australia,90000.0,150000.0,110000.0,130000.0,122000.0,SalarySuggestion,,,,,
1437,solutions-consultant,solutions-consultant,solutions-consultant,Solutions Consultant,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,3.8,RoleReviewStats,,,
1438,integration-consultant,integration-consultant,integration-consultant,Integration Consultant,,,information-communication-technology,Australia,120000.0,165000.0,135000.0,150000.0,135000.0,SalarySuggestion,,,,,
1439,information-technology-technician_2,information-technology-technician_2,information-technology-technician_2,IT Technician,,,information-communication-technology,Australia,35000.0,95000.0,55000.0,75000.0,65000.0,SalarySuggestion,4.0,RoleReviewStats,24.6,Growth,
1440,salesforce-administrator,salesforce-administrator,salesforce-administrator,Salesforce Administrator,,,information-communication-technology,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,4.2,RoleReviewStats,,,
1441,customer-realtionship-management-developer,customer-realtionship-management-developer,customer-realtionship-management-developer,Customer Relationship Management Developer,,,information-communication-technology,Australia,85000.0,145000.0,105000.0,125000.0,115000.0,SalarySuggestion,,,,,
1442,incident-manager,incident-manager,incident-manager,Incident Manager,,,information-communication-technology,Australia,100000.0,160000.0,120000.0,140000.0,130000.0,SalarySuggestion,4.0,RoleReviewStats,,,
1443,business-process-analyst,business-process-analyst,business-process-analyst,Business Process Analyst,,,information-communication-technology,Australia,85000.0,145000.0,105000.0,125000.0,115000.0,SalarySuggestion,4.5,RoleReviewStats,,,
1444,performance-engineer,performance-engineer,performance-engineer,Performance Engineer,,,information-communication-technology,Australia,100000.0,160000.0,120000.0,140000.0,125000.0,SalarySuggestion,,,,,
1445,licensing-specialist,licensing-specialist,licensing-specialist,Licensing Specialist,,,information-communication-technology,,,,,,,,,,,,
1446,infrastructure-specialist,infrastructure-specialist,infrastructure-specialist,Infrastructure Specialist,,,information-communication-technology,Australia,95000.0,155000.0,115000.0,135000.0,125000.0,SalarySuggestion,,,,,
1447,applications-analyst,applications-analyst,applications-analyst,Applications Analyst,,,information-communication-technology,Australia,90000.0,135000.0,105000.0,120000.0,115000.0,SalarySuggestion,3.0,RoleReviewStats,,,
1448,infrastructure-consultant,infrastructure-consultant,infrastructure-consultant,Infrastructure Consultant,,,information-communication-technology,Australia,120000.0,180000.0,140000.0,160000.0,149999.0,SalarySuggestion,4.5,RoleReviewStats,,,
1449,c-software-developer,c-software-developer,c-software-developer,C# Developer,,,information-communication-technology,,,,,,,,,,,,
1450,monitoring-engineer,monitoring-engineer,monitoring-engineer,Monitoring Engineer,,,information-communication-technology,Australia,80000.0,140000.0,100000.0,120000.0,109999.0,SalarySuggestion,,,,,
1451,quality-assurance-engineer,quality-assurance-engineer,quality-assurance-engineer,Quality Assurance Engineer,,,information-communication-technology,Australia,85000.0,145000.0,105000.0,125000.0,115000.0,SalarySuggestion,4.3,RoleReviewStats,,,
1452,mobile-developer,mobile-developer,mobile-developer,Mobile Developer,,,information-communication-technology,Australia,90000.0,150000.0,110000.0,130000.0,119999.0,SalarySuggestion,5.0,RoleReviewStats,,,
1453,telecommunications-engineer,telecommunications-engineer,telecommunications-engineer,Telecommunications Engineer,,,information-communication-technology,Australia,60000.0,120000.0,80000.0,100000.0,90000.0,SalarySuggestion,3.3,RoleReviewStats,17.6,Growth,
